time (milliseconds since 1970-01-01),electron_flux_e1 (e/(cm^2 s sr))
1.4488146E12,388.1180114746094
1.4488149E12,395.8450012207031
1.4488152E12,388.4440002441406
1.4488155E12,406.7909851074219
1.4488158E12,408.7699890136719
1.4488161E12,406.0060119628906
1.4488164E12,389.1319885253906
1.4488167E12,381.1159973144531
1.448817E12,354.78900146484375
1.4488173E12,351.5060119628906
1.4488176E12,323.4490051269531
1.4488179E12,323.67999267578125
1.4488182E12,326.8299865722656
1.4488185E12,321.39300537109375
1.4488188E12,320.7829895019531
1.4488191E12,323.48699951171875
1.4488194E12,318.9949951171875
1.4488197E12,319.4750061035156
1.44882E12,306.864013671875
1.4488203E12,304.9700012207031
1.4488206E12,316.2510070800781
1.4488209E12,312.1400146484375
1.4488212E12,306.3399963378906
1.4488215E12,327.3500061035156
1.4488218E12,324.1730041503906
1.4488221E12,348.6289978027344
1.4488224E12,357.90399169921875
1.4488227E12,346.6730041503906
1.448823E12,412.7919921875
1.4488233E12,399.37799072265625
1.4488236E12,441.8139953613281
1.4488239E12,447.531005859375
1.4488242E12,407.62200927734375
1.4488245E12,444.43499755859375
1.4488248E12,383.4930114746094
1.4488251E12,404.97198486328125
1.4488254E12,378.52301025390625
1.4488257E12,371.82501220703125
1.448826E12,338.7330017089844
1.4488263E12,391.42498779296875
1.4488266E12,454.5830078125
1.4488269E12,461.2179870605469
1.4488272E12,481.45599365234375
1.4488275E12,476.53399658203125
1.4488278E12,436.4949951171875
1.4488281E12,363.1789855957031
1.4488284E12,270.1109924316406
1.4488287E12,252.78900146484375
1.448829E12,327.927001953125
1.4488293E12,276.84600830078125
1.4488296E12,284.0570068359375
1.4488299E12,308.6199951171875
1.4488302E12,259.489013671875
1.4488305E12,227.70799255371094
1.4488308E12,222.156005859375
1.4488311E12,203.00399780273438
1.4488314E12,213.4949951171875
1.4488317E12,191.1909942626953
1.448832E12,208.76400756835938
1.4488323E12,152.03700256347656
1.4488326E12,137.3719940185547
1.4488329E12,129.11199951171875
1.4488332E12,127.72699737548828
1.4488335E12,145.677001953125
1.4488338E12,107.45999908447266
1.4488341E12,93.26349639892578
1.4488344E12,107.60099792480469
1.4488347E12,129.46299743652344
1.448835E12,108.5510025024414
1.4488353E12,119.27300262451172
1.4488356E12,103.0469970703125
1.4488359E12,80.11859893798828
1.4488362E12,70.90779876708984
1.4488365E12,82.6802978515625
1.4488368E12,104.22100067138672
1.4488371E12,95.3291015625
1.4488374E12,79.71910095214844
1.4488377E12,83.52680206298828
1.448838E12,93.54450225830078
1.4488383E12,114.33599853515625
1.4488386E12,135.968994140625
1.4488389E12,156.5540008544922
1.4488392E12,157.46800231933594
1.4488395E12,148.14700317382812
1.4488398E12,122.68000030517578
1.4488401E12,119.63800048828125
1.4488404E12,159.88800048828125
1.4488407E12,194.87399291992188
1.448841E12,225.94400024414062
1.4488413E12,208.32899475097656
1.4488416E12,202.0989990234375
1.4488419E12,237.30999755859375
1.4488422E12,232.89100646972656
1.4488425E12,248.21200561523438
1.4488428E12,246.50599670410156
1.4488431E12,148.5709991455078
1.4488434E12,189.68699645996094
1.4488437E12,181.19500732421875
1.448844E12,293.4230041503906
1.4488443E12,292.79400634765625
1.4488446E12,353.7130126953125
1.4488449E12,414.9100036621094
1.4488452E12,388.5589904785156
1.4488455E12,377.8900146484375
1.4488458E12,331.24200439453125
1.4488461E12,321.9490051269531
1.4488464E12,278.1629943847656
1.4488467E12,331.7590026855469
1.448847E12,384.21600341796875
1.4488473E12,373.45001220703125
1.4488476E12,389.00799560546875
1.4488479E12,368.22698974609375
1.4488482E12,369.2850036621094
1.4488485E12,382.75799560546875
1.4488488E12,355.697998046875
1.4488491E12,372.02398681640625
1.4488494E12,363.62701416015625
1.4488497E12,270.9490051269531
1.44885E12,172.29600524902344
1.4488503E12,240.48899841308594
1.4488506E12,205.82000732421875
1.4488509E12,284.0580139160156
1.4488512E12,252.96200561523438
1.4488515E12,255.177001953125
1.4488518E12,267.7279968261719
1.4488521E12,209.41099548339844
1.4488524E12,171.58799743652344
1.4488527E12,138.552001953125
1.448853E12,181.4409942626953
1.4488533E12,178.63299560546875
1.4488536E12,208.9929962158203
1.4488539E12,218.97000122070312
1.4488542E12,230.83099365234375
1.4488545E12,207.4239959716797
1.4488548E12,168.58700561523438
1.4488551E12,171.73399353027344
1.4488554E12,146.64300537109375
1.4488557E12,120.32599639892578
1.448856E12,135.10499572753906
1.4488563E12,264.7430114746094
1.4488566E12,354.0690002441406
1.4488569E12,353.4779968261719
1.4488572E12,377.1820068359375
1.4488575E12,449.7229919433594
1.4488578E12,350.85101318359375
1.4488581E12,382.489013671875
1.4488584E12,346.2950134277344
1.4488587E12,310.52398681640625
1.448859E12,301.6759948730469
1.4488593E12,282.43701171875
1.4488596E12,282.8059997558594
1.4488599E12,303.4519958496094
1.4488602E12,269.98199462890625
1.4488605E12,298.7959899902344
1.4488608E12,330.78399658203125
1.4488611E12,424.8819885253906
1.4488614E12,521.2470092773438
1.4488617E12,754.176025390625
1.448862E12,1333.8299560546875
1.4488623E12,1455.3299560546875
1.4488626E12,1426.02001953125
1.4488629E12,1349.81005859375
1.4488632E12,1318.300048828125
1.4488635E12,886.375
1.4488638E12,958.8729858398438
1.4488641E12,971.1710205078125
1.4488644E12,1060.6099853515625
1.4488647E12,1341.52001953125
1.448865E12,1139.0999755859375
1.4488653E12,801.4140014648438
1.4488656E12,886.7260131835938
1.4488659E12,1131.25
1.4488662E12,1031.780029296875
1.4488665E12,997.739013671875
1.4488668E12,1058.010009765625
1.4488671E12,978.7680053710938
1.4488674E12,1007.3599853515625
1.4488677E12,1059.6700439453125
1.448868E12,1130.1199951171875
1.4488683E12,1016.5599975585938
1.4488686E12,1065.8699951171875
1.4488689E12,966.2440185546875
1.4488692E12,852.5479736328125
1.4488695E12,910.0390014648438
1.4488698E12,791.8300170898438
1.4488701E12,879.541015625
1.4488704E12,1010.0
1.4488707E12,1001.4199829101562
1.448871E12,629.218017578125
1.4488713E12,515.0449829101562
1.4488716E12,446.3299865722656
1.4488719E12,336.0220031738281
1.4488722E12,248.07400512695312
1.4488725E12,231.9459991455078
1.4488728E12,254.33799743652344
1.4488731E12,400.45001220703125
1.4488734E12,483.5320129394531
1.4488737E12,570.4660034179688
1.448874E12,745.3619995117188
1.4488743E12,849.093994140625
1.4488746E12,1119.2900390625
1.4488749E12,1454.1800537109375
1.4488752E12,1017.719970703125
1.4488755E12,1713.5899658203125
1.4488758E12,1895.3499755859375
1.4488761E12,2244.139892578125
1.4488764E12,2955.280029296875
1.4488767E12,2650.929931640625
1.448877E12,2586.39990234375
1.4488773E12,2713.909912109375
1.4488776E12,2888.580078125
1.4488779E12,2938.360107421875
1.4488782E12,3254.93994140625
1.4488785E12,2819.889892578125
1.4488788E12,3027.389892578125
1.4488791E12,3097.93994140625
1.4488794E12,3161.56005859375
1.4488797E12,3027.449951171875
1.44888E12,3313.469970703125
1.4488803E12,3121.780029296875
1.4488806E12,3600.679931640625
1.4488809E12,3697.360107421875
1.4488812E12,3504.199951171875
1.4488815E12,3495.3701171875
1.4488818E12,3472.489990234375
1.4488821E12,3381.18994140625
1.4488824E12,3409.39990234375
1.4488827E12,2976.6201171875
1.448883E12,2279.4599609375
1.4488833E12,2735.3798828125
1.4488836E12,3221.179931640625
1.4488839E12,3817.5
1.4488842E12,4290.47021484375
1.4488845E12,4214.9599609375
1.4488848E12,3968.75
1.4488851E12,4095.409912109375
1.4488854E12,3511.85009765625
1.4488857E12,3751.739990234375
1.448886E12,3604.6201171875
1.4488863E12,3619.06005859375
1.4488866E12,3268.27001953125
1.4488869E12,3039.110107421875
1.4488872E12,2627.8701171875
1.4488875E12,2121.919921875
1.4488878E12,1846.8900146484375
1.4488881E12,1814.1300048828125
1.4488884E12,1907.3800048828125
1.4488887E12,1623.7099609375
1.448889E12,1748.0999755859375
1.4488893E12,1855.47998046875
1.4488896E12,1872.56005859375
1.4488899E12,1779.260009765625
1.4488902E12,1508.1500244140625
1.4488905E12,1718.18994140625
1.4488908E12,1616.7900390625
1.4488911E12,1690.75
1.4488914E12,1641.8299560546875
1.4488917E12,1836.530029296875
1.448892E12,1644.3599853515625
1.4488923E12,1986.75
1.4488926E12,1859.43994140625
1.4488929E12,2107.919921875
1.4488932E12,2194.639892578125
1.4488935E12,2577.3798828125
1.4488938E12,2507.010009765625
1.4488941E12,2260.840087890625
1.4488944E12,2142.239990234375
1.4488947E12,2203.800048828125
1.448895E12,2474.1298828125
1.4488953E12,2514.570068359375
1.4488956E12,3090.340087890625
1.4488959E12,3036.590087890625
1.4488962E12,3251.300048828125
1.4488965E12,3237.360107421875
1.4488968E12,3329.639892578125
1.4488971E12,3410.489990234375
1.4488974E12,3279.199951171875
1.4488977E12,3533.06005859375
1.448898E12,3913.409912109375
1.4488983E12,3792.989990234375
1.4488986E12,3941.929931640625
1.4488989E12,4278.85009765625
1.4488992E12,4310.75
1.4488995E12,4029.989990234375
1.4488998E12,3951.85009765625
1.4489001E12,4406.759765625
1.4489004E12,4924.27001953125
1.4489007E12,4536.41015625
1.448901E12,4586.39990234375
1.4489013E12,4331.52978515625
1.4489016E12,4369.18017578125
1.4489019E12,3868.56005859375
1.4489022E12,4426.27978515625
1.4489025E12,4822.22021484375
1.4489028E12,4764.669921875
1.4489031E12,4542.759765625
1.4489034E12,4843.7900390625
1.4489037E12,4767.0400390625
1.448904E12,4662.89013671875
1.4489043E12,4921.35986328125
1.4489046E12,4943.509765625
1.4489049E12,5151.14013671875
1.4489052E12,5171.47021484375
1.4489055E12,5087.990234375
1.4489058E12,5256.7001953125
1.4489061E12,5357.2998046875
1.4489064E12,5570.66015625
1.4489067E12,5420.43994140625
1.448907E12,5522.22998046875
1.4489073E12,5804.02978515625
1.4489076E12,6175.419921875
1.4489079E12,6190.6201171875
1.4489082E12,6115.490234375
1.4489085E12,6107.56982421875
1.4489088E12,5088.31005859375
1.4489091E12,5257.740234375
1.4489094E12,5508.06005859375
1.4489097E12,5749.81982421875
1.44891E12,5048.25
1.4489103E12,4775.35009765625
1.4489106E12,5051.509765625
1.4489109E12,5196.7998046875
1.4489112E12,4838.8798828125
1.4489115E12,4615.97998046875
1.4489118E12,4478.0400390625
1.4489121E12,4457.18994140625
1.4489124E12,4364.75
1.4489127E12,4227.97998046875
1.448913E12,4147.10009765625
1.4489133E12,4053.860107421875
1.4489136E12,3940.169921875
1.4489139E12,4244.43017578125
1.4489142E12,3848.64990234375
1.4489145E12,3902.739990234375
1.4489148E12,4135.0400390625
1.4489151E12,3941.77001953125
1.4489154E12,4194.2001953125
1.4489157E12,4226.35986328125
1.448916E12,4694.83984375
1.4489163E12,4107.9501953125
1.4489166E12,4608.0498046875
1.4489169E12,5113.35986328125
1.4489172E12,5386.66015625
1.4489175E12,5648.330078125
1.4489178E12,5516.35986328125
1.4489181E12,5490.27978515625
1.4489184E12,5516.7001953125
1.4489187E12,5556.9599609375
1.448919E12,5514.43017578125
1.4489193E12,5681.7998046875
1.4489196E12,5517.93994140625
1.4489199E12,5602.6298828125
1.4489202E12,5451.4599609375
1.4489205E12,5230.52978515625
1.4489208E12,6270.5400390625
1.4489211E12,6197.27978515625
1.4489214E12,6416.81005859375
1.4489217E12,6660.35009765625
1.448922E12,7076.1201171875
1.4489223E12,7434.18994140625
1.4489226E12,7209.31005859375
1.4489229E12,7190.27978515625
1.4489232E12,7173.169921875
1.4489235E12,6822.72998046875
1.4489238E12,6490.97998046875
1.4489241E12,7551.56982421875
1.4489244E12,8140.2099609375
1.4489247E12,8138.6298828125
1.448925E12,8189.35009765625
1.4489253E12,8206.76953125
1.4489256E12,8469.23046875
1.4489259E12,8817.51953125
1.4489262E12,8659.830078125
1.4489265E12,7630.490234375
1.4489268E12,7127.52978515625
1.4489271E12,7967.97998046875
1.4489274E12,8595.58984375
1.4489277E12,8391.349609375
1.448928E12,7561.72998046875
1.4489283E12,6791.64013671875
1.4489286E12,6966.72021484375
1.4489289E12,7159.2001953125
1.4489292E12,7054.5400390625
1.4489295E12,7186.5400390625
1.4489298E12,7057.7001953125
1.4489301E12,6755.169921875
1.4489304E12,6539.85009765625
1.4489307E12,6452.31005859375
1.448931E12,6368.2001953125
1.4489313E12,6550.60009765625
1.4489316E12,6462.10986328125
1.4489319E12,6442.18994140625
1.4489322E12,6464.66015625
1.4489325E12,6369.85986328125
1.4489328E12,6151.2998046875
1.4489331E12,5690.18017578125
1.4489334E12,5494.18994140625
1.4489337E12,5486.14990234375
1.448934E12,5384.56982421875
1.4489343E12,5262.2001953125
1.4489346E12,4943.02978515625
1.4489349E12,4886.669921875
1.4489352E12,4750.14013671875
1.4489355E12,4683.5400390625
1.4489358E12,4137.39990234375
1.4489361E12,4052.72998046875
1.4489364E12,4293.56982421875
1.4489367E12,4057.219970703125
1.448937E12,3808.68994140625
1.4489373E12,3807.7099609375
1.4489376E12,4561.31005859375
1.4489379E12,4959.47998046875
1.4489382E12,4907.77001953125
1.4489385E12,4757.64990234375
1.4489388E12,4859.14013671875
1.4489391E12,6559.33984375
1.4489394E12,6732.64013671875
1.4489397E12,6976.580078125
1.44894E12,6835.72021484375
1.4489403E12,5978.39013671875
1.4489406E12,6476.72998046875
1.4489409E12,7362.77978515625
1.4489412E12,7795.740234375
1.4489415E12,7848.580078125
1.4489418E12,7223.6201171875
1.4489421E12,7156.7001953125
1.4489424E12,7342.18994140625
1.4489427E12,7669.7998046875
1.448943E12,7532.2099609375
1.4489433E12,7267.64990234375
1.4489436E12,7254.7001953125
1.4489439E12,6968.93017578125
1.4489442E12,6999.3798828125
1.4489445E12,6907.419921875
1.4489448E12,7110.080078125
1.4489451E12,7272.10986328125
1.4489454E12,7309.58984375
1.4489457E12,7168.759765625
1.448946E12,7265.77001953125
1.4489463E12,7456.39990234375
1.4489466E12,7478.259765625
1.4489469E12,7487.77978515625
1.4489472E12,7478.580078125
1.4489475E12,7465.6201171875
1.4489478E12,7313.68994140625
1.4489481E12,7455.740234375
1.4489484E12,7216.6201171875
1.4489487E12,6897.259765625
1.448949E12,7288.58984375
1.4489493E12,7428.47021484375
1.4489496E12,7687.8798828125
1.4489499E12,7577.22021484375
1.4489502E12,7559.7998046875
1.4489505E12,7642.580078125
1.4489508E12,7533.77978515625
1.4489511E12,7731.06005859375
1.4489514E12,7793.52001953125
1.4489517E12,7811.60009765625
1.448952E12,7515.06982421875
1.4489523E12,7692.3701171875
1.4489526E12,7421.16015625
1.4489529E12,7195.0498046875
1.4489532E12,7499.2099609375
1.4489535E12,7752.27001953125
1.4489538E12,7820.81005859375
1.4489541E12,8102.419921875
1.4489544E12,8185.8701171875
1.4489547E12,8473.509765625
1.448955E12,8779.490234375
1.4489553E12,8761.650390625
1.4489556E12,8901.5595703125
1.4489559E12,8884.900390625
1.4489562E12,8907.5302734375
1.4489565E12,9225.259765625
1.4489568E12,9385.6103515625
1.4489571E12,9413.66015625
1.4489574E12,9220.0400390625
1.4489577E12,8934.1396484375
1.448958E12,9434.6396484375
1.4489583E12,9236.7099609375
1.4489586E12,9266.6904296875
1.4489589E12,9267.6201171875
1.4489592E12,9647.73046875
1.4489595E12,9713.8701171875
1.4489598E12,9552.6298828125
1.4489601E12,9998.849609375
1.4489604E12,9592.5595703125
1.4489607E12,10658.0
1.448961E12,10711.2998046875
1.4489613E12,9851.6904296875
1.4489616E12,10306.7998046875
1.4489619E12,11947.900390625
1.4489622E12,10929.099609375
1.4489625E12,11510.7998046875
1.4489628E12,13127.099609375
1.4489631E12,12950.7998046875
1.4489634E12,13703.599609375
1.4489637E12,13956.099609375
1.448964E12,13690.900390625
1.4489643E12,13852.7001953125
1.4489646E12,14860.0
1.4489649E12,15075.0
1.4489652E12,14584.599609375
1.4489655E12,13525.400390625
1.4489658E12,12931.099609375
1.4489661E12,12986.900390625
1.4489664E12,12018.900390625
1.4489667E12,10988.900390625
1.448967E12,10917.7998046875
1.4489673E12,10988.7998046875
1.4489676E12,10513.7001953125
1.4489679E12,10452.7001953125
1.4489682E12,10747.900390625
1.4489685E12,10446.599609375
1.4489688E12,10040.7001953125
1.4489691E12,8967.259765625
1.4489694E12,8128.759765625
1.4489697E12,7418.35986328125
1.44897E12,6617.240234375
1.4489703E12,6412.64013671875
1.4489706E12,5473.7001953125
1.4489709E12,5232.18017578125
1.4489712E12,5833.22021484375
1.4489715E12,5937.91015625
1.4489718E12,5511.06982421875
1.4489721E12,5381.93017578125
1.4489724E12,4908.93017578125
1.4489727E12,6176.330078125
1.448973E12,7984.2998046875
1.4489733E12,9607.599609375
1.4489736E12,11840.0
1.4489739E12,10866.2998046875
1.4489742E12,11662.5
1.4489745E12,12929.099609375
1.4489748E12,11432.7001953125
1.4489751E12,11084.599609375
1.4489754E12,10740.2001953125
1.4489757E12,11390.900390625
1.448976E12,11713.2001953125
1.4489763E12,11568.5
1.4489766E12,10991.599609375
1.4489769E12,11257.0
1.4489772E12,11296.7998046875
1.4489775E12,10980.599609375
1.4489778E12,9828.5
1.4489781E12,10951.099609375
1.4489784E12,10725.7001953125
1.4489787E12,11255.2001953125
1.448979E12,11228.0
1.4489793E12,12685.0
1.4489796E12,11869.900390625
1.4489799E12,11134.400390625
1.4489802E12,11678.900390625
1.4489805E12,12983.7001953125
1.4489808E12,13434.0
1.4489811E12,13956.7001953125
1.4489814E12,15591.400390625
1.4489817E12,15883.7001953125
1.448982E12,15061.0
1.4489823E12,17114.30078125
1.4489826E12,16928.599609375
1.4489829E12,16378.0
1.4489832E12,15552.0
1.4489835E12,15564.0
1.4489838E12,18122.80078125
1.4489841E12,21296.099609375
1.4489844E12,22910.19921875
1.4489847E12,25468.0
1.448985E12,27567.599609375
1.4489853E12,26037.599609375
1.4489856E12,26264.69921875
1.4489859E12,25155.900390625
1.4489862E12,23705.900390625
1.4489865E12,23807.400390625
1.4489868E12,23570.19921875
1.4489871E12,23398.900390625
1.4489874E12,22113.5
1.4489877E12,22777.30078125
1.448988E12,22225.19921875
1.4489883E12,20877.900390625
1.4489886E12,20972.099609375
1.4489889E12,19802.099609375
1.4489892E12,19824.900390625
1.4489895E12,21349.80078125
1.4489898E12,21158.900390625
1.4489901E12,19318.30078125
1.4489904E12,21549.599609375
1.4489907E12,23747.80078125
1.448991E12,23008.19921875
1.4489913E12,22759.5
1.4489916E12,21718.80078125
1.4489919E12,18961.0
1.4489922E12,20773.69921875
1.4489925E12,20778.0
1.4489928E12,24682.80078125
1.4489931E12,20422.599609375
1.4489934E12,20924.0
1.4489937E12,19483.80078125
1.448994E12,18471.69921875
1.4489943E12,18522.400390625
1.4489946E12,18364.5
1.4489949E12,18184.400390625
1.4489952E12,16264.900390625
1.4489955E12,15968.7001953125
1.4489958E12,15483.5
1.4489961E12,16554.80078125
1.4489964E12,17010.69921875
1.4489967E12,16509.69921875
1.448997E12,15025.5
1.4489973E12,13901.5
1.4489976E12,12945.7001953125
1.4489979E12,14534.599609375
1.4489982E12,12244.099609375
1.4489985E12,13642.099609375
1.4489988E12,13038.2001953125
1.4489991E12,12536.5
1.4489994E12,12674.2001953125
1.4489997E12,12969.099609375
1.449E12,13287.5
1.4490003E12,12577.7001953125
1.4490006E12,11861.5
1.4490009E12,8640.7099609375
1.4490012E12,6841.43994140625
1.4490015E12,6923.240234375
1.4490018E12,7902.7001953125
1.4490021E12,8897.66015625
1.4490024E12,7509.39013671875
1.4490027E12,5486.72998046875
1.449003E12,4889.7099609375
1.4490033E12,4966.580078125
1.4490036E12,5945.97998046875
1.4490039E12,7679.81005859375
1.4490042E12,8179.66015625
1.4490045E12,7957.66015625
1.4490048E12,7749.83984375
1.4490051E12,9457.4296875
1.4490054E12,8742.669921875
1.4490057E12,6746.7998046875
1.449006E12,5746.0498046875
1.4490063E12,5265.6298828125
1.4490066E12,3586.27001953125
1.4490069E12,3513.22998046875
1.4490072E12,4545.3798828125
1.4490075E12,6102.02001953125
1.4490078E12,9262.900390625
1.4490081E12,12820.5
1.4490084E12,15938.2998046875
1.4490087E12,15692.7998046875
1.449009E12,15703.400390625
1.4490093E12,11691.599609375
1.4490096E12,12494.7001953125
1.4490099E12,13172.7001953125
1.4490102E12,13616.099609375
1.4490105E12,12943.099609375
1.4490108E12,9326.48046875
1.4490111E12,8753.2197265625
1.4490114E12,10921.900390625
1.4490117E12,13217.7001953125
1.449012E12,13848.2998046875
1.4490123E12,16536.69921875
1.4490126E12,18367.400390625
1.4490129E12,18805.900390625
1.4490132E12,19175.099609375
1.4490135E12,18827.80078125
1.4490138E12,17846.19921875
1.4490141E12,16896.099609375
1.4490144E12,17458.69921875
1.4490147E12,16648.0
1.449015E12,15834.2001953125
1.4490153E12,15668.7001953125
1.4490156E12,15099.7001953125
1.4490159E12,14735.0
1.4490162E12,13206.900390625
1.4490165E12,12823.7998046875
1.4490168E12,12038.599609375
1.4490171E12,12329.7001953125
1.4490174E12,11958.599609375
1.4490177E12,12116.599609375
1.449018E12,11130.900390625
1.4490183E12,11410.599609375
1.4490186E12,11654.7998046875
1.4490189E12,11467.099609375
1.4490192E12,10988.7998046875
1.4490195E12,10957.7998046875
1.4490198E12,10141.2998046875
1.4490201E12,9495.0498046875
1.4490204E12,9066.3603515625
1.4490207E12,9092.1396484375
1.449021E12,9580.6298828125
1.4490213E12,9973.1904296875
1.4490216E12,10354.2998046875
1.4490219E12,9202.7998046875
1.4490222E12,8821.8095703125
1.4490225E12,9227.1904296875
1.4490228E12,9407.01953125
1.4490231E12,9721.9599609375
1.4490234E12,10312.7998046875
1.4490237E12,9934.1396484375
1.449024E12,9913.7001953125
1.4490243E12,9934.1298828125
1.4490246E12,9738.6103515625
1.4490249E12,9678.66015625
1.4490252E12,9427.01953125
1.4490255E12,9407.0595703125
1.4490258E12,9785.6904296875
1.4490261E12,10386.0
1.4490264E12,9870.8798828125
1.4490267E12,9887.5400390625
1.449027E12,9653.4404296875
1.4490273E12,9197.23046875
1.4490276E12,9804.73046875
1.4490279E12,9867.5
1.4490282E12,9941.2900390625
1.4490285E12,8726.740234375
1.4490288E12,9174.8798828125
1.4490291E12,9366.58984375
1.4490294E12,9182.009765625
1.4490297E12,9603.48046875
1.44903E12,9481.240234375
1.4490303E12,9540.25
1.4490306E12,9934.16015625
1.4490309E12,8829.7900390625
1.4490312E12,9044.080078125
1.4490315E12,8956.5498046875
1.4490318E12,9151.099609375
1.4490321E12,9346.150390625
1.4490324E12,9640.1201171875
1.4490327E12,9967.0
1.449033E12,10406.099609375
1.4490333E12,10519.2001953125
1.4490336E12,10518.7001953125
1.4490339E12,10918.900390625
1.4490342E12,10949.400390625
1.4490345E12,11486.7001953125
1.4490348E12,12282.7998046875
1.4490351E12,12871.400390625
1.4490354E12,12986.900390625
1.4490357E12,12667.2001953125
1.449036E12,11345.2998046875
1.4490363E12,11850.2001953125
1.4490366E12,11997.2998046875
1.4490369E12,11940.2998046875
1.4490372E12,12320.900390625
1.4490375E12,12258.0
1.4490378E12,12175.599609375
1.4490381E12,12320.7998046875
1.4490384E12,12525.7001953125
1.4490387E12,12357.0
1.449039E12,11772.7998046875
1.4490393E12,11547.0
1.4490396E12,11625.0
1.4490399E12,12101.400390625
1.4490402E12,12330.400390625
1.4490405E12,12445.099609375
1.4490408E12,11867.2998046875
1.4490411E12,10933.2998046875
1.4490414E12,11127.7998046875
1.4490417E12,11512.7001953125
1.449042E12,11654.7998046875
1.4490423E12,11972.599609375
1.4490426E12,12320.900390625
1.4490429E12,12246.599609375
1.4490432E12,11998.900390625
1.4490435E12,11516.2998046875
1.4490438E12,11949.7998046875
1.4490441E12,11814.599609375
1.4490444E12,13047.7998046875
1.4490447E12,15135.2001953125
1.449045E12,17431.69921875
1.4490453E12,19426.30078125
1.4490456E12,20175.099609375
1.4490459E12,21713.900390625
1.4490462E12,21830.5
1.4490465E12,20844.80078125
1.4490468E12,20812.599609375
1.4490471E12,20499.599609375
1.4490474E12,20829.19921875
1.4490477E12,22296.5
1.449048E12,23043.69921875
1.4490483E12,22963.80078125
1.4490486E12,23310.099609375
1.4490489E12,23310.099609375
1.4490492E12,23310.099609375
1.4490495E12,24432.900390625
1.4490498E12,24642.099609375
1.4490501E12,24624.400390625
1.4490504E12,24642.19921875
1.4490507E12,24642.19921875
1.449051E12,24623.099609375
1.4490513E12,24659.900390625
1.4490516E12,24624.400390625
1.4490519E12,24642.099609375
1.4490522E12,23752.900390625
1.4490525E12,23718.599609375
1.4490528E12,24535.599609375
1.4490531E12,23582.900390625
1.4490534E12,23404.0
1.4490537E12,23574.0
1.449054E12,23920.30078125
1.4490543E12,24331.30078125
1.4490546E12,24802.0
1.4490549E12,26364.900390625
1.4490552E12,27533.30078125
1.4490555E12,29011.19921875
1.4490558E12,29366.400390625
1.4490561E12,29970.30078125
1.4490564E12,29970.30078125
1.4490567E12,29970.30078125
1.449057E12,30243.0
1.4490573E12,31302.30078125
1.4490576E12,32158.69921875
1.4490579E12,33007.30078125
1.4490582E12,33550.30078125
1.4490585E12,33753.30078125
1.4490588E12,33840.80078125
1.4490591E12,34010.69921875
1.4490594E12,34911.5
1.4490597E12,36400.19921875
1.44906E12,38402.0
1.4490603E12,39627.6015625
1.4490606E12,39627.5
1.4490609E12,39439.1015625
1.4490612E12,39462.0
1.4490615E12,39216.5
1.4490618E12,39387.69921875
1.4490621E12,38034.80078125
1.4490624E12,38580.8984375
1.4490627E12,39467.6015625
1.449063E12,39191.80078125
1.4490633E12,38961.5
1.4490636E12,38803.6015625
1.4490639E12,37336.3984375
1.4490642E12,35631.3984375
1.4490645E12,33458.0
1.4490648E12,33847.5
1.4490651E12,33540.3984375
1.4490654E12,35609.19921875
1.4490657E12,35876.8984375
1.449066E12,34027.6015625
1.4490663E12,35607.69921875
1.4490666E12,35182.69921875
1.4490669E12,37576.19921875
1.4490672E12,36910.19921875
1.4490675E12,37018.6015625
1.4490678E12,41834.19921875
1.4490681E12,42962.1015625
1.4490684E12,44169.80078125
1.4490687E12,44849.80078125
1.449069E12,44880.19921875
1.4490693E12,46894.69921875
1.4490696E12,48417.0
1.4490699E12,49249.19921875
1.4490702E12,49355.80078125
1.4490705E12,50066.19921875
1.4490708E12,52116.30078125
1.4490711E12,55402.0
1.4490714E12,55287.80078125
1.4490717E12,54612.8984375
1.449072E12,54612.8984375
1.4490723E12,54473.30078125
1.4490726E12,56906.5
1.4490729E12,56731.5
1.4490732E12,57165.30078125
1.4490735E12,-99999.0
1.4490738E12,-99999.0
1.4490741E12,57312.5
1.4490744E12,56794.8984375
1.4490747E12,55962.69921875
1.449075E12,57071.3984375
1.4490753E12,59017.5
1.4490756E12,59941.0
1.4490759E12,59903.0
1.4490762E12,59507.19921875
1.4490765E12,59941.0
1.4490768E12,57771.69921875
1.4490771E12,57241.3984375
1.4490774E12,54968.1015625
1.4490777E12,53126.1015625
1.449078E12,52542.5
1.4490783E12,52968.80078125
1.4490786E12,52786.1015625
1.4490789E12,52636.3984375
1.4490792E12,52968.80078125
1.4490795E12,52925.6015625
1.4490798E12,53089.5
1.4490801E12,53790.80078125
1.4490804E12,53336.69921875
1.4490807E12,53524.3984375
1.449081E12,54354.1015625
1.4490813E12,52090.8984375
1.4490816E12,52504.5
1.4490819E12,51558.1015625
1.4490822E12,51273.8984375
1.4490825E12,51522.6015625
1.4490828E12,50332.6015625
1.4490831E12,51078.5
1.4490834E12,49426.8984375
1.4490837E12,51735.69921875
1.449084E12,51735.69921875
1.4490843E12,49437.0
1.4490846E12,49284.80078125
1.4490849E12,49284.80078125
1.4490852E12,49284.80078125
1.4490855E12,47863.8984375
1.4490858E12,46869.30078125
1.4490861E12,44532.6015625
1.4490864E12,43956.6015625
1.4490867E12,46278.19921875
1.449087E12,48008.6015625
1.4490873E12,49246.69921875
1.4490876E12,48881.30078125
